nan,3.943832888225269784e+01,2.298976928000000086e+01,1.156000000000000000e+03,6.299999999999999822e+00,1.000000000000000000e+00,1.660000000000000000e+02,9.680000000000000000e+02,2.410999999999999943e+01,5.279999999999999716e+01,9.300000000000000488e-01,5.139076000000000199e+00,2.600000000000000089e+00,0.000000000000000000e+00,-1.260241383329999909e+00,3.881673090000000048e+00,4.890601634000000253e+00,0.000000000000000000e+00,2.924333333330000073e+01,1.100000000000000000e+03,5.000000000000000000e+02,1.227999999999999980e+00,2.823000000000000043e+01,2.600000000000000089e+00,3.975999999999999801e+01,nan,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.708700000000000045e+02,2.000000000000000000e+00,1.800000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00,2.410999999999999943e+01,3.000000000000000000e+00,3.299999999999999822e+00,2.290000000000000000e+02,nan,1.550000000000000044e+00,4.500000000000000111e-01,1.100000000000000089e+00,2.649999999999999911e+00,8.199999999999999512e-01,2.700000000000000178e+00
nan,2.322229309562669997e+01,2.430499999999999972e+01,1.363000000000000000e+03,4.500000000000000000e+01,2.000000000000000000e+00,1.410000000000000000e+02,1.738000000000000000e+03,1.076666666999999933e+01,0.000000000000000000e+00,1.310000000000000053e+00,7.646234999999999893e+00,8.480000000000000426e+00,0.000000000000000000e+00,-1.542272309999999980e+00,3.577326634999999921e+00,4.507149130000000170e+00,0.000000000000000000e+00,2.289000000000000057e+01,5.300000000000000000e+03,5.000000000000000000e+02,1.022999999999999909e+00,2.486899999999999977e+01,8.480000000000000426e+00,2.348000000000000043e+01,nan,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.230000000000000000e+02,6.800000000000000000e+01,1.600000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.200000000000000000e+01,2.000000000000000000e+00,1.076666666670000083e+01,3.000000000000000000e+00,1.700000000000000000e+01,1.940000000000000000e+02,nan,1.129999999999999893e+00,2.300000000000000100e-01,9.000000000000000222e-01,2.029999999999999805e+00,1.169999999999999929e+00,3.450000000000000178e+00
nan,1.659442451750989989e+01,2.698153860000000037e+01,2.792000000000000000e+03,7.600000000000000000e+01,1.300000000000000000e+01,1.210000000000000000e+02,2.700000000000000000e+03,6.799999999999999822e+00,4.250000000000000000e+01,1.610000000000000098e+00,5.985768000000000200e+00,1.071000000000000085e+01,0.000000000000000000e+00,-3.745423119999999884e+00,3.206237832999999871e+00,4.039606535999999970e+00,0.000000000000000000e+00,1.648000000000000043e+01,1.600000000000000000e+03,1.000000000000000000e+03,8.970000000000000195e-01,2.419999999999999929e+01,1.071000000000000085e+01,1.660999999999999943e+01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.334700000000000273e+02,7.300000000000000000e+01,1.410000000000000000e+02,5.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.300000000000000000e+01,3.000000000000000000e+00,6.799999999999999822e+00,3.000000000000000000e+00,2.600000000000000000e+01,2.250000000000000000e+02,nan,9.050000000000000266e-01,1.350000000000000089e-01,7.700000000000000178e-01,1.675000000000000044e+00,1.389999999999999902e+00,4.200000000000000178e+00
nan,2.001637771661280141e+01,2.808549999999999969e+01,3.173000000000000000e+03,1.000000000000000000e+02,1.400000000000000000e+01,1.110000000000000000e+02,2.330000000000000000e+03,5.530000000000000249e+00,1.335999999999999943e+02,1.899999999999999911e+00,8.151680000000000703e+00,5.021000000000000085e+01,7.730000000000000204e-01,-5.424918005000000321e+00,3.444849839000000191e+00,4.340238825000000134e+00,0.000000000000000000e+00,2.044000000000000128e+01,4.700000000000000000e+03,1.000000000000000000e+03,7.119999999999999662e-01,1.998999999999999844e+01,5.021000000000000085e+01,2.001999999999999957e+01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.687000000000000000e+03,7.800000000000000000e+01,1.100000000000000000e+02,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.400000000000000000e+01,nan,5.530000000000000249e+00,3.000000000000000000e+00,nan,2.270000000000000000e+02,nan,7.399999999999999911e-01,5.999999999999999778e-02,6.800000000000000488e-01,1.419999999999999929e+00,1.500000000000000000e+00,4.700000000000000178e+00
nan,2.821412181664119956e+01,3.097376200000000068e+01,5.535000000000000000e+02,1.100000000000000000e+01,1.500000000000000000e+01,1.070000000000000000e+02,1.823000000000000000e+03,3.629999999999999893e+00,7.200000000000000000e+01,2.189999999999999947e+00,1.048668999999999940e+01,1.853999999999999915e+01,1.625000000000000000e+00,-5.400509042500000412e+00,3.560590636000000142e+00,4.486063093000000279e+00,0.000000000000000000e+00,2.257023809520000057e+01,2.000000000000000000e+03,5.100000000000000000e+03,7.690000000000000169e-01,2.382400000000000162e+01,1.853999999999999915e+01,1.898999999999999844e+01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.173000000000000114e+02,8.300000000000000000e+01,1.020000000000000000e+02,3.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.500000000000000000e+01,nan,3.629999999999999893e+00,3.000000000000000000e+00,nan,2.000000000000000000e+00,nan,6.400000000000000133e-01,4.000000000000000083e-02,5.999999999999999778e-01,1.239999999999999991e+00,1.649999999999999911e+00,5.549999999999999822e+00
nan,2.716654579467120101e+01,3.206499999999999773e+01,7.177200000000000273e+02,7.700000000000000178e+00,1.600000000000000000e+01,1.050000000000000000e+02,1.960000000000000000e+03,2.899999999999999911e+00,2.000000000000000000e+02,2.580000000000000071e+00,1.036001000000000083e+01,1.721000000000000085e+00,2.201999999999999957e+00,-4.097216718750000375e+00,3.722284554999999884e+00,4.689784664000000269e+00,0.000000000000000000e+00,2.578687499999999844e+01,7.000000000000000000e+02,1.000000000000000000e+03,7.079999999999999627e-01,2.269999999999999929e+01,1.721000000000000085e+00,2.576000000000000156e+01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.883600000000000136e+02,8.800000000000000000e+01,1.030000000000000000e+02,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.600000000000000000e+01,nan,2.899999999999999911e+00,3.000000000000000000e+00,nan,7.000000000000000000e+01,nan,5.600000000000000533e-01,2.000000000000000042e-02,5.400000000000000355e-01,1.100000000000000089e+00,nan,nan
nan,1.831750703756419898e+04,3.545300000000000296e+01,2.389600000000000080e+02,1.100000000000000089e+00,1.700000000000000000e+01,1.020000000000000000e+02,3.213999999999999968e+00,2.180000000000000160e+00,3.490000000000000000e+02,3.160000000000000142e+00,1.296762999999999977e+01,3.200000000000000178e+00,2.492999999999999883e+00,-1.784433755000000010e+00,3.659181240000000113e+00,4.610279468999999963e+00,0.000000000000000000e+00,2.449749999999999872e+01,1.500000000000000000e+03,1.000000000000000000e+03,4.789999999999999813e-01,3.394899999999999807e+01,3.200000000000000178e+00,2.905000000000000071e+01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.715999999999999943e+02,9.400000000000000000e+01,nan,1.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.700000000000000000e+01,nan,2.180000000000000160e+00,3.000000000000000000e+00,nan,6.400000000000000000e+01,nan,5.100000000000000089e-01,1.000000000000000021e-02,5.000000000000000000e-01,1.010000000000000009e+00,nan,nan
nan,3.718428542280699912e+04,3.994800000000000040e+01,8.720000000000000284e+01,nan,1.800000000000000000e+01,1.060000000000000000e+02,1.784000000000000030e+00,1.641100000000000003e+00,0.000000000000000000e+00,nan,1.575961000000000034e+01,1.179999999999999938e+00,9.259999999999999787e+00,5.854104000000000252e-02,3.850300757999999934e+00,4.851074973000000234e+00,0.000000000000000000e+00,2.853999999999999915e+01,nan,nan,5.200000000000000178e-01,2.078600000000000136e+01,1.179999999999999938e+00,3.629999999999999716e+01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.379999999999999716e+01,1.000000000000000000e+02,nan,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.800000000000000000e+01,nan,1.641100000000000003e+00,3.000000000000000000e+00,nan,2.250000000000000000e+02,nan,4.600000000000000200e-01,0.000000000000000000e+00,4.600000000000000200e-01,9.200000000000000400e-01,nan,nan
nan,7.584786468307790130e+01,3.909830000000000183e+01,1.032000000000000000e+03,3.100000000000000089e+00,1.000000000000000000e+00,2.030000000000000000e+02,8.560000000000000000e+02,4.322999999999999687e+01,4.839999999999999858e+01,8.199999999999999512e-01,4.340663300000000113e+00,2.334999999999999964e+00,0.000000000000000000e+00,-1.097539713330000000e+00,5.268200873999999700e+00,6.637517176000000241e+00,0.000000000000000000e+00,7.310666666669999358e+01,1.700000000000000000e+03,7.200000000000000000e+03,7.570000000000000062e-01,2.960000000000000142e+01,2.334999999999999964e+00,7.562999999999999545e+01,nan,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.365299999999999727e+02,3.000000000000000000e+00,2.300000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.900000000000000000e+01,1.000000000000000000e+00,4.322999999999999687e+01,4.000000000000000000e+00,1.300000000000000044e+00,2.290000000000000000e+02,3.699999999999999956e-01,2.149999999999999911e+00,6.099999999999999867e-01,1.540000000000000036e+00,3.689999999999999947e+00,6.500000000000000222e-01,2.250000000000000000e+00
nan,4.293718730247159954e+01,4.007800000000000296e+01,1.757000000000000000e+03,1.700000000000000000e+01,2.000000000000000000e+00,1.760000000000000000e+02,1.550000000000000000e+03,2.573333333000000067e+01,2.370000000000000107e+00,1.000000000000000000e+00,6.113159999999999705e+00,8.539999999999999147e+00,0.000000000000000000e+00,-1.948329565000000096e+00,4.227260324000000402e+00,5.326014265999999608e+00,0.000000000000000000e+00,3.777000000000000313e+01,3.900000000000000000e+03,1.500000000000000000e+03,6.470000000000000195e-01,2.592899999999999849e+01,8.539999999999999147e+00,4.418999999999999773e+01,nan,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.115000000000000000e+03,7.000000000000000000e+00,2.010000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,2.573333333329999917e+01,4.000000000000000000e+00,7.400000000000000355e+00,2.250000000000000000e+02,3.400000000000000244e-01,1.679999999999999938e+00,3.599999999999999867e-01,1.320000000000000062e+00,3.000000000000000000e+00,9.100000000000000311e-01,2.549999999999999822e+00
nan,2.500931091859159849e+01,4.495591199999999787e+01,3.103000000000000000e+03,5.700000000000000000e+01,3.000000000000000000e+00,1.700000000000000000e+02,2.985000000000000000e+03,1.780000000000000071e+01,1.810000000000000142e+01,1.360000000000000098e+00,6.561490000000000045e+00,1.409999999999999964e+01,0.000000000000000000e+00,-6.285513090000000247e+00,3.542874020999999818e+00,4.463741556999999638e+00,6.350000000000000189e-06,2.223499999999999943e+01,5.500000000000000000e+03,4.500000000000000000e+03,5.679999999999999494e-01,2.551999999999999957e+01,1.409999999999999964e+01,2.496000000000000085e+01,nan,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.814000000000000000e+03,1.100000000000000000e+01,1.620000000000000000e+02,9.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.100000000000000000e+01,3.000000000000000000e+00,1.780000000000000071e+01,4.000000000000000000e+00,2.900000000000000000e+01,1.940000000000000000e+02,3.099999999999999978e-01,1.530000000000000027e+00,3.099999999999999978e-01,1.219999999999999973e+00,2.750000000000000000e+00,1.270000000000000018e+00,3.250000000000000000e+00
